id,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_duration,hour,dayofweek,is_rush_hour,time_period
id0349924,2016-06-20 13:48:38,-73.9835205078125,40.755802154541016,-73.97930145263672,40.76172637939453,1,208,13,0,False,Midday
id3299108,2016-06-25 17:49:18,-73.94766998291016,40.78352355957031,-74.0090103149414,40.71411895751953,1,1432,17,5,True,Midday
id2419014,2016-06-08 13:00:31,-74.01367950439453,40.71378707885742,-74.00670623779298,40.73149108886719,1,616,13,2,False,Midday
id0965386,2016-06-25 18:13:31,-73.96791076660156,40.79264068603515,-73.96455383300781,40.773162841796875,1,442,18,5,True,Evening Rush
id1025583,2016-06-16 18:32:43,-73.99115753173828,40.754451751708984,-73.86183166503906,40.73040008544922,1,2128,18,3,True,Evening Rush
id0020800,2016-06-12 15:05:44,-73.97132873535156,40.78249740600586,-73.96355438232422,40.75726318359375,6,1481,15,6,False,Midday
id2760155,2016-06-13 15:36:31,-73.95204162597656,40.78468322753906,-73.9587631225586,40.783443450927734,1,288,15,0,False,Midday
id1021977,2016-06-17 14:34:51,-73.98529052734375,40.75588607788086,-73.9792709350586,40.76554489135742,1,472,14,4,False,Midday
id0576947,2016-06-26 13:00:58,-74.01602172851562,40.710792541503906,-74.00154876708984,40.76228332519531,1,1236,13,6,False,Midday
id0511286,2016-06-29 14:24:09,-73.95244598388672,40.766380310058594,-73.98287200927734,40.738910675048835,1,789,14,2,False,Midday
id0106158,2016-06-18 13:26:44,-73.94798278808594,40.771148681640625,-73.95850372314453,40.76388931274414,1,253,13,5,False,Midday
id2773971,2016-06-29 17:50:03,-73.94457244873047,40.778472900390625,-73.9579849243164,40.768531799316406,1,435,17,2,True,Midday
id3272312,2016-06-10 16:50:46,-73.98633575439453,40.76192855834961,-73.98596954345702,40.77207946777344,1,224,16,4,False,Midday
id3748679,2016-06-07 18:03:12,-73.9798583984375,40.78593826293945,-73.98057556152344,40.78020095825195,1,182,18,1,True,Evening Rush
id2282751,2016-06-20 17:14:17,-73.97418212890625,40.75740051269531,-73.9517822265625,40.773578643798835,5,670,17,0,True,Midday
id3375961,2016-06-11 18:42:40,-74.01207733154298,40.72010040283203,-73.94927215576172,40.744388580322266,1,1998,18,5,True,Evening Rush
id3271123,2016-06-04 17:04:33,-74.00553894042967,40.74195098876953,-73.97080993652344,40.79847717285156,1,1203,17,5,True,Midday
id0509398,2016-06-25 18:28:48,-73.97917938232422,40.723533630371094,-73.97297668457033,40.6735725402832,1,1794,18,5,True,Evening Rush
id1950553,2016-06-11 16:39:01,-73.97196960449219,40.764068603515625,-73.9951171875,40.74480819702149,6,1232,16,5,False,Midday
id1629415,2016-06-20 15:48:36,-73.99243927001953,40.76411056518555,-74.0040512084961,40.75313949584961,2,556,15,0,False,Midday
id2872474,2016-06-29 14:52:52,-73.98622131347656,40.72246170043945,-73.96198272705078,40.77947998046875,1,1639,14,2,False,Midday
id1317624,2016-06-25 14:07:55,-74.0080337524414,40.72319030761719,-73.9959716796875,40.74414825439453,5,457,14,5,False,Midday
id1537870,2016-06-19 18:17:08,-73.9794692993164,40.76554870605469,-73.94576263427734,40.78207015991211,6,701,18,6,True,Evening Rush
id2056649,2016-06-15 14:27:07,-73.98133087158203,40.732887268066406,-73.95323944091797,40.7883186340332,1,1811,14,2,False,Midday
id2844563,2016-06-27 18:15:28,-73.99021911621094,40.74187088012695,-73.94573974609375,40.778610229492195,2,1526,18,0,True,Evening Rush
id1165513,2016-06-07 17:22:10,-73.93525695800781,40.80057907104492,-73.9398422241211,40.794158935546875,1,103,17,1,True,Midday
id2370558,2016-06-28 14:12:05,-73.97463989257812,40.79338836669922,-74.17729187011719,40.690921783447266,6,2046,14,1,False,Midday
id1310036,2016-06-04 14:54:31,-73.78981018066406,40.643795013427734,-73.97308349609375,40.7551383972168,1,3452,14,5,False,Midday
id0720488,2016-06-30 15:45:24,-73.98443603515625,40.75820541381836,-73.96499633789062,40.801666259765625,1,1113,15,3,False,Midday
id2194036,2016-06-16 17:52:30,-73.9656982421875,40.7952995300293,-73.97505950927734,40.782569885253906,1,229,17,3,True,Midday
id2615898,2016-06-05 18:40:50,-73.99703216552734,40.75252532958984,-74.00485229492188,40.74995422363281,2,292,18,6,True,Evening Rush
id0796013,2016-06-30 14:24:31,-73.9695816040039,40.78521728515625,-73.97527313232422,40.780311584472656,1,165,14,3,False,Midday
id1801162,2016-06-26 16:39:11,-73.98912811279298,40.73054122924805,-73.97441864013672,40.74739074707031,1,491,16,6,False,Midday
id2260723,2016-06-04 13:33:52,-74.01495361328125,40.7048454284668,-74.00780487060547,40.74200439453125,2,778,13,5,False,Midday
id3198310,2016-06-23 14:45:13,-73.98226928710938,40.756587982177734,-73.97534942626953,40.76462173461914,1,372,14,3,False,Midday
id0242347,2016-06-16 13:20:54,-73.96688842773438,40.7667121887207,-73.97523498535156,40.753055572509766,1,907,13,3,False,Midday
id2100708,2016-06-01 18:37:29,-73.96440887451172,40.764739990234375,-73.96527862548828,40.765079498291016,1,1661,18,2,True,Evening Rush
id0336349,2016-06-13 17:20:08,-73.97364807128906,40.78445816040039,-73.96524810791016,40.76325988769531,1,893,17,0,True,Midday
id1727151,2016-06-14 18:21:30,-73.97799682617188,40.78874969482422,-73.97775268554688,40.77870178222656,3,261,18,1,True,Evening Rush
id2091434,2016-06-01 17:48:09,-73.9728012084961,40.74474334716797,-73.9924087524414,40.73773956298828,1,730,17,2,True,Midday
id3444933,2016-06-13 14:53:50,-73.99053192138672,40.74021530151367,-73.98678588867188,40.734989166259766,1,377,14,0,False,Midday
id2613046,2016-06-01 17:22:27,-73.97869873046875,40.75093460083008,-73.95252990722656,40.772605895996094,1,1547,17,2,True,Midday
id3215598,2016-06-27 13:43:33,-73.98565673828125,40.74408721923828,-73.98644256591797,40.753753662109375,3,516,13,0,False,Midday
id0126894,2016-06-26 15:54:40,-73.99181365966797,40.726051330566406,-73.873046875,40.77434539794922,1,2655,15,6,False,Midday
id3998089,2016-06-24 17:14:23,-73.96021270751953,40.81324005126953,-73.97663879394531,40.75852966308594,1,1752,17,4,True,Midday
id0275350,2016-06-11 18:57:42,-73.98086547851562,40.73067092895508,-73.98273468017578,40.72718811035156,2,93,18,5,True,Evening Rush
id3352989,2016-06-06 15:24:45,-73.9932861328125,40.73408508300781,-73.99388122558594,40.74143600463867,5,299,15,0,False,Midday
id3104965,2016-06-08 18:13:10,-74.00157165527344,40.72761917114258,-73.9629898071289,40.71171951293945,1,2144,18,2,True,Evening Rush
id3218076,2016-06-28 18:37:39,-73.87091827392578,40.77378845214844,-73.92755126953125,40.866580963134766,5,1153,18,1,True,Evening Rush
id0766236,2016-06-17 18:40:31,-73.96158599853516,40.77434921264648,-73.97856140136719,40.77986145019531,6,381,18,4,True,Evening Rush
id3219938,2016-06-07 17:17:43,-73.96190643310547,40.75796890258789,-73.9110107421875,40.764198303222656,1,1240,17,1,True,Midday
id0309017,2016-06-14 17:07:16,-73.9791488647461,40.76216125488281,-73.9593276977539,40.76905822753906,1,805,17,1,True,Midday
id3460889,2016-06-26 18:39:08,-74.00203704833984,40.727901458740234,-73.84873962402344,40.7575798034668,1,1740,18,6,True,Evening Rush
id3051051,2016-06-25 18:19:48,-73.99958038330078,40.72486877441406,-74.01395416259767,40.715431213378906,2,581,18,5,True,Evening Rush
id3532888,2016-06-01 17:21:51,-73.97169494628906,40.797164916992195,-73.97447967529298,40.783206939697266,1,538,17,2,True,Midday
id1556347,2016-06-07 15:39:55,-73.9790267944336,40.72391128540039,-73.98931884765625,40.73434066772461,1,513,15,1,False,Midday
id0441991,2016-06-08 18:59:56,-73.99339294433594,40.74979019165039,-73.9795150756836,40.66150665283203,1,2612,18,2,True,Evening Rush
id0486758,2016-06-04 16:23:36,-73.96229553222656,40.77891159057618,-73.99977111816406,40.719295501708984,2,1646,16,5,False,Midday
id2068693,2016-06-09 16:50:03,-73.78257751464844,40.64455032348633,-74.1653823852539,40.587608337402344,1,5290,16,3,False,Midday
id0014335,2016-06-22 18:41:52,-73.98188781738281,40.779022216796875,-73.95394134521484,40.784786224365234,6,684,18,2,True,Evening Rush
id3966501,2016-06-21 17:57:08,-73.98706817626953,40.75043869018555,-73.8656997680664,40.77092361450195,1,2150,17,1,True,Midday
id1262844,2016-06-10 18:07:57,-73.977783203125,40.75257873535156,-73.88707733154298,40.76845932006836,1,1387,18,4,True,Evening Rush
id2730789,2016-06-23 18:28:50,-73.9770278930664,40.7588996887207,-73.98545837402344,40.745826721191406,1,874,18,3,True,Evening Rush
id0778249,2016-06-27 17:15:44,-73.97527313232422,40.761470794677734,-73.96358489990233,40.77417755126953,1,680,17,0,True,Midday
id2342228,2016-06-07 18:37:20,-73.9532470703125,40.77166748046875,-73.95752716064453,40.76171875,1,233,18,1,True,Evening Rush
id2350973,2016-06-14 18:17:17,-73.97647094726562,40.74394226074219,-73.98220825195312,40.76310729980469,1,1614,18,1,True,Evening Rush
id3340418,2016-06-30 18:19:16,-73.9671630859375,40.78839874267578,-73.97772979736328,40.77896881103515,1,271,18,3,True,Evening Rush
id3720212,2016-06-12 17:10:46,-73.9852523803711,40.74462890625,-74.17727661132812,40.69498062133789,2,2303,17,6,True,Midday
id0763988,2016-06-25 16:23:43,-73.97908020019531,40.762332916259766,-73.97289276123047,40.76421356201172,1,503,16,5,False,Midday
id2724656,2016-06-22 16:25:55,-73.99128723144531,40.74982070922851,-73.96096801757812,40.769412994384766,1,1866,16,2,False,Midday
id1454135,2016-06-02 18:05:42,-73.97942352294922,40.76631164550781,-74.00585174560547,40.74031066894531,2,1152,18,3,True,Evening Rush
id2513386,2016-06-08 16:50:03,-73.86332702636719,40.77000045776367,-73.9970703125,40.72262954711914,1,4027,16,2,False,Midday
id3573089,2016-06-09 18:36:36,-73.98136901855469,40.74626541137695,-73.9783706665039,40.773067474365234,1,1847,18,3,True,Evening Rush
id3054359,2016-06-30 14:23:50,-73.98689270019531,40.76105117797851,-73.99510192871094,40.74979019165039,5,687,14,3,False,Midday
id1259818,2016-06-13 18:53:51,-74.00194549560547,40.71000289916992,-73.89155578613281,40.67018508911133,1,1837,18,0,True,Evening Rush
id3777555,2016-06-21 14:17:41,-73.99767303466797,40.756439208984375,-74.0038833618164,40.74311065673828,2,471,14,1,False,Midday
id2531829,2016-06-27 16:20:56,-73.98182678222656,40.76570129394531,-73.97518157958984,40.76124954223633,5,536,16,0,False,Midday
id3904776,2016-06-23 18:34:03,-73.8628921508789,40.769039154052734,-74.00527954101562,40.738529205322266,1,2796,18,3,True,Evening Rush
id1212654,2016-06-11 17:18:57,-73.98872375488281,40.75946044921875,-74.01023864746094,40.71969985961914,1,1394,17,5,True,Midday
id1278806,2016-06-16 17:38:32,-73.97335052490233,40.794681549072266,-73.9630126953125,40.7990837097168,3,291,17,3,True,Midday
id0197733,2016-06-11 14:44:15,-73.99739074707033,40.7225456237793,-73.99030303955078,40.74208450317382,2,1186,14,5,False,Midday
id1285539,2016-06-13 14:15:23,-73.96865844726562,40.7647819519043,-73.96007537841797,40.77803421020508,2,287,14,0,False,Midday
id3676507,2016-06-05 15:13:25,-73.98161315917967,40.767486572265625,-73.96080017089844,40.76946640014648,1,1291,15,6,False,Midday
id1360475,2016-06-11 18:10:45,-73.99738311767578,40.72183990478515,-73.95500946044922,40.78272247314453,1,1932,18,5,True,Evening Rush
id2594176,2016-06-13 18:01:15,-73.98609924316406,40.743675231933594,-74.0035400390625,40.74653625488281,1,606,18,0,True,Evening Rush
id1358559,2016-06-14 16:36:53,-73.86424255371094,40.770233154296875,-74.00079345703125,40.742191314697266,1,2755,16,1,False,Midday
id2509723,2016-06-04 15:38:02,-73.97895050048828,40.75042343139648,-73.98634338378906,40.76371765136719,1,666,15,5,False,Midday
id2234000,2016-06-30 15:01:04,-74.00505065917967,40.71908187866211,-73.97554016113281,40.75736999511719,6,1989,15,3,False,Midday
id2132879,2016-06-27 17:20:01,-73.99683380126953,40.72053146362305,-74.00289154052734,40.72330856323242,1,556,17,0,True,Midday
id0992559,2016-06-14 14:29:00,-73.78189849853516,40.64468765258789,-73.92723846435547,40.752803802490234,1,2980,14,1,False,Midday
id1629783,2016-06-30 13:13:14,-73.96791076660156,40.75974655151367,-73.9566650390625,40.76266860961914,1,616,13,3,False,Midday
id2856743,2016-06-11 14:38:05,-73.96395111083984,40.77726364135742,-73.96382141113281,40.76524353027344,1,543,14,5,False,Midday
id3252520,2016-06-03 14:44:12,-73.98005676269531,40.770660400390625,-73.9759750366211,40.75190734863281,1,1197,14,4,False,Midday
id3399851,2016-06-01 18:35:27,-73.9764633178711,40.7657356262207,-73.96573638916016,40.77197265625,1,705,18,2,True,Evening Rush
id2653449,2016-06-03 14:54:32,-73.99152374267578,40.749961853027344,-73.97769927978516,40.7518310546875,1,840,14,4,False,Midday
id3411239,2016-06-30 18:23:23,-73.97039031982422,40.788856506347656,-73.97379302978516,40.762882232666016,1,586,18,3,True,Evening Rush
id3930306,2016-06-24 18:33:14,-73.87358856201172,40.77391052246094,-73.91606140136719,40.68185043334961,1,2549,18,4,True,Evening Rush
id0269832,2016-06-25 18:54:34,-73.98760986328125,40.75978469848633,-73.9858627319336,40.74650955200195,1,493,18,5,True,Evening Rush
id3214320,2016-06-19 15:19:31,-73.95429229736328,40.76415252685547,-73.99897003173828,40.76109313964844,1,1481,15,6,False,Midday
id2968185,2016-06-11 18:43:20,-73.99695587158203,40.73746109008789,-73.98700714111328,40.72941207885742,2,1184,18,5,True,Evening Rush
id1062561,2016-06-24 17:08:24,-73.97896575927734,40.75069808959961,-73.9880599975586,40.74898147583008,1,1282,17,4,True,Midday
id3826717,2016-06-20 18:51:18,-73.96600341796875,40.76187896728515,-73.94698333740233,40.7724609375,1,506,18,0,True,Evening Rush
id0190939,2016-06-15 17:37:59,-74.00428009033203,40.725128173828125,-74.00875854492188,40.745731353759766,2,1017,17,2,True,Midday
id1109029,2016-06-03 17:06:13,-73.9857406616211,40.75113677978515,-73.87128448486328,40.77414321899414,2,2031,17,4,True,Midday
id0684917,2016-06-26 13:08:46,-73.99565124511719,40.749141693115234,-73.99240112304688,40.75371170043945,1,225,13,6,False,Midday
id2001062,2016-06-22 16:42:47,-73.97412109375,40.75060272216797,-73.9812240600586,40.75359725952149,2,354,16,2,False,Midday
id1585820,2016-06-26 17:22:09,-73.9574966430664,40.77688217163086,-73.947021484375,40.77507019042969,1,289,17,6,True,Midday
id1425357,2016-06-13 18:41:02,-73.97930908203125,40.77594375610352,-73.95771789550781,40.782379150390625,1,458,18,0,True,Evening Rush
id2311522,2016-06-06 16:08:55,-73.95111846923828,40.77033233642578,-73.96908569335938,40.75182342529297,1,1071,16,0,False,Midday
id2950711,2016-06-08 15:26:10,-73.9869613647461,40.751007080078125,-73.86205291748047,40.767974853515625,1,5884,15,2,False,Midday
id2667092,2016-06-14 13:52:49,-73.98179626464844,40.78021240234375,-73.96821594238281,40.76709747314453,1,982,13,1,False,Midday
id0678865,2016-06-28 17:31:18,-73.9786605834961,40.777740478515625,-74.00365447998047,40.74045944213867,1,1091,17,1,True,Midday
id0457153,2016-06-15 18:55:33,-73.9737777709961,40.7635498046875,-73.99163818359375,40.74972152709961,1,1421,18,2,True,Evening Rush
id3015316,2016-06-20 14:18:44,-73.98484802246094,40.76031875610352,-73.97016906738281,40.762001037597656,3,603,14,0,False,Midday
id2842779,2016-06-30 13:29:40,-73.98081970214844,40.77099609375,-73.98218536376953,40.77784729003906,1,182,13,3,False,Midday
id0270429,2016-06-13 14:37:37,-73.9991683959961,40.733306884765625,-74.00375366210938,40.72254943847656,1,429,14,0,False,Midday
id2945910,2016-06-24 16:17:59,-73.94651794433594,40.780818939208984,-73.92774200439453,40.82054138183594,1,2541,16,4,False,Midday
id0606087,2016-06-04 14:47:52,-73.99833679199219,40.723419189453125,-74.00456237792967,40.707183837890625,2,608,14,5,False,Midday
id1144471,2016-06-05 14:09:39,-74.01429748535156,40.712005615234375,-73.96951293945312,40.7609977722168,1,1349,14,6,False,Midday
id3286130,2016-06-25 18:30:07,-73.99056243896484,40.756488800048835,-73.96065521240233,40.769081115722656,1,797,18,5,True,Evening Rush
id3703496,2016-06-29 18:37:35,-73.87303161621094,40.77415084838867,-73.98088073730469,40.76365661621094,1,2394,18,2,True,Evening Rush
id2482930,2016-06-28 15:04:24,-73.95271301269531,40.78611755371094,-73.94833374023438,40.77809524536133,3,381,15,1,False,Midday
id2583209,2016-06-19 18:28:40,-73.87120056152344,40.77393341064453,-73.9909439086914,40.685325622558594,1,2130,18,6,True,Evening Rush
id1968827,2016-06-23 15:07:25,-73.99170684814453,40.71632766723633,-74.00248718261719,40.7224006652832,3,699,15,3,False,Midday
id3966148,2016-06-16 17:32:20,-73.96343231201172,40.76746368408203,-73.95552062988281,40.7802848815918,1,401,17,3,True,Midday
id2012623,2016-06-28 16:41:46,-73.97734832763672,40.749385833740234,-73.99433898925781,40.73470687866211,1,447,16,1,False,Midday
id1882963,2016-06-25 13:01:40,-73.99470520019531,40.75040054321289,-74.01547241210938,40.71558380126953,1,1121,13,5,False,Midday
id0077181,2016-06-09 13:13:35,-73.97542572021484,40.78786849975586,-73.9587631225586,40.78084945678711,1,450,13,3,False,Midday
id0200598,2016-06-30 17:23:09,-73.96772003173828,40.75603103637695,-73.99474334716797,40.73476028442382,1,1476,17,3,True,Midday
id2335859,2016-06-11 18:33:25,-73.96188354492188,40.77373123168945,-73.97151184082033,40.7925910949707,2,685,18,5,True,Evening Rush
id2078886,2016-06-04 14:49:36,-73.95784759521484,40.76150894165039,-73.90351867675781,40.777618408203125,1,1216,14,5,False,Midday
id3678826,2016-06-18 15:45:59,-73.94695281982422,40.78453826904297,-73.97132873535156,40.7446403503418,1,578,15,5,False,Midday
id2822996,2016-06-03 14:20:54,-73.99610137939453,40.75382614135742,-74.0119857788086,40.71370315551758,1,942,14,4,False,Midday
id1171395,2016-06-07 15:22:42,-73.78216552734375,40.64460754394531,-73.9136962890625,40.68603515625,2,1736,15,1,False,Midday
id0818903,2016-06-03 13:40:15,-73.9842300415039,40.72170639038086,-73.97863006591797,40.73685073852539,6,452,13,4,False,Midday
id0647913,2016-06-18 13:25:43,-73.99468994140625,40.73640060424805,-73.99148559570312,40.751266479492195,1,1029,13,5,False,Midday
id0656849,2016-06-29 18:32:03,-73.9723129272461,40.761863708496094,-73.9530029296875,40.78302383422851,4,536,18,2,True,Evening Rush
id1822915,2016-06-20 17:09:41,-73.97429656982422,40.7513542175293,-73.97111511230469,40.75577545166016,1,252,17,0,True,Midday
id0227180,2016-06-29 16:17:03,-73.98257446289062,40.78229141235352,-73.96317291259767,40.76648712158203,6,1210,16,2,False,Midday
id1773462,2016-06-17 17:41:44,-73.95021057128906,40.77166366577149,-73.95182800292967,40.78190612792969,1,245,17,4,True,Midday
id0538738,2016-06-24 17:16:59,-73.98344421386719,40.73855972290039,-73.97624969482422,40.75189971923828,1,513,17,4,True,Midday
id2348069,2016-06-17 15:05:01,-74.00373077392578,40.72938919067382,-73.99635314941406,40.73794937133789,1,326,15,4,False,Midday
id3980706,2016-06-17 15:29:48,-73.98068237304688,40.75885009765625,-73.98763275146484,40.744041442871094,1,1075,15,4,False,Midday
id3292247,2016-06-29 17:29:09,-73.98249816894531,40.773101806640625,-73.98162841796875,40.74100112915039,2,2015,17,2,True,Midday
id0709588,2016-06-22 13:16:21,-73.97016143798828,40.762306213378906,-73.95578002929688,40.765907287597656,1,443,13,2,False,Midday
id0017373,2016-06-30 14:16:22,-74.00469970703125,40.72347640991211,-73.98756408691406,40.72251892089844,1,874,14,3,False,Midday
id3674897,2016-06-04 18:13:23,-73.99723815917967,40.74187850952149,-73.95848083496094,40.76457977294922,5,1105,18,5,True,Evening Rush
id3657311,2016-06-17 17:42:52,-73.93758392333984,40.80426406860352,-73.9327621459961,40.79551315307618,1,596,17,4,True,Midday
id3336855,2016-06-09 16:47:42,-73.95755767822266,40.7802619934082,-73.99946594238281,40.71588516235352,2,2161,16,3,False,Midday
id3596454,2016-06-10 16:02:44,-73.99217987060547,40.74422836303711,-73.98338317871094,40.75569915771485,1,672,16,4,False,Midday
id1426581,2016-06-03 17:20:47,-73.95834350585938,40.77299880981445,-73.96189880371094,40.77798843383789,1,250,17,4,True,Midday
id3568960,2016-06-01 17:51:59,-73.95448303222656,40.7896614074707,-73.97148895263672,40.79458999633789,1,452,17,2,True,Midday
id3536067,2016-06-22 14:05:47,-73.9694061279297,40.76394271850586,-73.96382904052734,40.77091979980469,1,155,14,2,False,Midday
id0524353,2016-06-02 16:58:35,-73.9920883178711,40.75929641723633,-74.00111389160156,40.746822357177734,4,438,16,3,False,Midday
id1530998,2016-06-26 13:24:28,-73.995849609375,40.738628387451165,-73.98794555664062,40.749664306640625,1,836,13,6,False,Midday
id1285272,2016-06-24 16:02:49,-73.996337890625,40.72161865234375,-73.9805908203125,40.78242111206055,1,2673,16,4,False,Midday
id3117241,2016-06-15 15:03:46,-73.9795913696289,40.771240234375,-73.98085021972656,40.75186920166016,1,1336,15,2,False,Midday
id0315014,2016-06-24 15:40:59,-73.98161315917967,40.766460418701165,-73.97006225585938,40.76078796386719,1,351,15,4,False,Midday
id0066857,2016-06-16 16:09:16,-73.97382354736328,40.75410842895508,-73.99139404296875,40.749786376953125,1,1000,16,3,False,Midday
id1352072,2016-06-21 17:42:06,-73.8627700805664,40.76871109008789,-73.98625946044922,40.7589111328125,1,3000,17,1,True,Midday
id3368310,2016-06-14 17:08:48,-73.98480224609375,40.76179122924805,-73.96794891357422,40.77276992797851,1,1529,17,1,True,Midday
id3131260,2016-06-02 13:18:00,-73.98892211914062,40.72169876098633,-73.9743423461914,40.750831604003906,3,1249,13,3,False,Midday
id3151935,2016-06-12 17:22:43,-73.9786605834961,40.75490188598633,-73.97802734375,40.79206085205078,1,1503,17,6,True,Midday
id3830304,2016-06-18 16:39:21,-73.96363830566406,40.777217864990234,-73.9930648803711,40.76287078857422,1,969,16,5,False,Midday
id2481794,2016-06-15 18:47:45,-73.9557876586914,40.781978607177734,-73.97708892822266,40.78769302368164,1,634,18,2,True,Evening Rush
id1430291,2016-06-07 13:37:58,-73.99239349365236,40.75168991088867,-73.97714233398438,40.75202941894531,6,1223,13,1,False,Midday
id0544426,2016-06-18 16:38:28,-73.9834213256836,40.76165008544922,-73.9865493774414,40.753780364990234,1,477,16,5,False,Midday
id2132552,2016-06-20 14:04:59,-73.97843933105469,40.75697326660156,-73.95418548583984,40.76546859741211,1,994,14,0,False,Midday
id1661884,2016-06-03 17:41:27,-74.00789642333984,40.739524841308594,-73.97411346435547,40.68614196777344,2,1470,17,4,True,Midday
id2695777,2016-06-28 16:17:25,-73.98150634765625,40.761749267578125,-73.97422790527344,40.76041412353515,1,568,16,1,False,Midday
id1372346,2016-06-30 14:53:09,-73.97506713867188,40.748077392578125,-73.97013092041016,40.761322021484375,1,1161,14,3,False,Midday
id1026812,2016-06-03 18:20:57,-73.97196197509767,40.782100677490234,-73.97904205322266,40.76681137084961,1,558,18,4,True,Evening Rush
id2477225,2016-06-21 16:34:42,-74.00618743896484,40.73432159423828,-73.99859619140625,40.74507141113281,1,335,16,1,False,Midday
id0793910,2016-06-11 18:20:06,-73.9985580444336,40.72362518310547,-74.00389862060547,40.72373580932618,1,553,18,5,True,Evening Rush
id2340372,2016-06-20 17:05:40,-73.95419311523438,40.76591873168945,-73.97582244873047,40.79532241821289,2,1655,17,0,True,Midday
id2142632,2016-06-03 15:44:59,-73.95977783203125,40.80093002319336,-73.94708251953125,40.810447692871094,2,511,15,4,False,Midday
id2235668,2016-06-24 16:58:47,-74.00739288330078,40.70523452758789,-73.9757308959961,40.75157928466797,1,1894,16,4,False,Midday
id3754875,2016-06-26 18:54:12,-73.9829330444336,40.74577331542969,-73.78299713134764,40.643917083740234,1,1742,18,6,True,Evening Rush
id3673378,2016-06-24 18:57:09,-73.97469329833984,40.75331115722656,-73.9830093383789,40.73495864868164,2,539,18,4,True,Evening Rush
id0577655,2016-06-19 14:29:04,-73.9551010131836,40.78831100463867,-73.96852111816406,40.79141616821289,1,230,14,6,False,Midday
id1424087,2016-06-06 17:47:59,-73.99530792236328,40.76019287109375,-73.98544311523438,40.773345947265625,1,197,17,0,True,Midday
id3251210,2016-06-13 14:44:09,-74.00464630126953,40.74150848388672,-73.99140930175781,40.72737884521485,5,757,14,0,False,Midday
id0046531,2016-06-25 15:41:24,-73.9914321899414,40.74966812133789,-73.96833801269531,40.75281524658203,1,839,15,5,False,Midday
id3556716,2016-06-04 13:23:00,-74.00234985351562,40.73981094360352,-74.0055923461914,40.745750427246094,1,377,13,5,False,Midday
id1215003,2016-06-24 18:54:40,-73.97464752197266,40.73599624633789,-74.0096206665039,40.70627212524414,1,1160,18,4,True,Evening Rush
id0977900,2016-06-25 16:13:50,-73.9735107421875,40.763282775878906,-74.0087890625,40.71913146972656,4,1660,16,5,False,Midday
id1366142,2016-06-28 14:15:30,-73.99825286865236,40.72330093383789,-73.96536254882812,40.70539855957031,1,1002,14,1,False,Midday
id0674320,2016-06-02 17:27:17,-73.9913330078125,40.74512481689453,-73.98875427246094,40.74869918823242,1,312,17,3,True,Midday
id3617792,2016-06-09 14:25:24,-74.00579071044922,40.71662139892578,-74.01457977294922,40.70571517944336,1,778,14,3,False,Midday
id3892661,2016-06-25 18:04:53,-73.99449157714844,40.726051330566406,-73.99031066894531,40.73106002807618,1,324,18,5,True,Evening Rush
id3589603,2016-06-25 13:27:38,-73.83540344238281,40.72188186645508,-73.96923828125,40.763179779052734,1,1745,13,5,False,Midday
id1445899,2016-06-27 17:00:43,-73.98629760742188,40.755760192871094,-73.99108123779298,40.73894882202149,1,837,17,0,True,Midday
id2160922,2016-06-14 14:39:31,-73.9920883178711,40.74935150146485,-73.98324584960938,40.765655517578125,1,976,14,1,False,Midday
id0138011,2016-06-17 17:14:57,-73.96614837646484,40.794681549072266,-73.97144317626953,40.794578552246094,2,263,17,4,True,Midday
id1863251,2016-06-22 17:14:25,-74.00422668457033,40.70749282836914,-74.01254272460938,40.70154571533203,1,683,17,2,True,Midday
id3799986,2016-06-03 18:51:09,-73.99404907226562,40.75114822387695,-73.96605682373047,40.76382064819336,5,1139,18,4,True,Evening Rush
id3990208,2016-06-07 14:00:44,-73.9917221069336,40.75007629394531,-73.97071838378906,40.75643157958984,1,1365,14,1,False,Midday
id1324114,2016-06-08 13:52:44,-73.87096405029298,40.77381134033203,-73.96858215332033,40.80167388916016,1,1918,13,2,False,Midday
id0367568,2016-06-12 16:46:46,-73.9970703125,40.72262191772461,-74.00059509277344,40.73586654663086,6,363,16,6,False,Midday
id0153754,2016-06-29 14:10:00,-73.97299194335938,40.76280975341797,-73.98186492919922,40.74678039550781,1,1023,14,2,False,Midday
id3049900,2016-06-11 16:09:38,-73.98956298828125,40.74504089355469,-73.9913101196289,40.73501968383789,1,1106,16,5,False,Midday
id1104834,2016-06-16 18:38:43,-73.86316680908203,40.76886367797851,-73.978271484375,40.76638412475586,2,2602,18,3,True,Evening Rush
id3660133,2016-06-14 15:39:06,-73.95516967773438,40.76933670043945,-73.93507385253906,40.796630859375,1,595,15,1,False,Midday
id2304694,2016-06-15 13:06:42,-73.97142028808594,40.76056289672851,-73.95458221435547,40.76569366455078,1,700,13,2,False,Midday
id0447491,2016-06-21 15:50:40,-73.99166870117188,40.73176574707031,-73.98979949951172,40.73683547973633,1,220,15,1,False,Midday
id3755688,2016-06-04 15:44:33,-73.96470642089844,40.75575256347656,-73.95108032226562,40.77179718017578,2,907,15,5,False,Midday
id0891494,2016-06-08 16:53:11,-73.98896026611328,40.736549377441406,-73.94800567626953,40.78307342529297,1,2335,16,2,False,Midday
